valence,status,recency,LifeEventFamily,Anticipation,Intimacy,Scope,age,gender,shipley_vocab,shipley_abs,openness,conscientiousness,extraversion,agreeableness,neuroticism,pos_affect,neg_affect,stai_trait,psqi,education_level,anxiety,data_type
-1,Ended,500,Personal,Unanticipated,2,2,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,1.6669999999999998,Survey
-1,Ended,500,Personal,Unanticipated,2,2,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,1.3330000000000002,Survey
-1,Ended,500,Personal,Unanticipated,2,2,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,1.0,Survey
-1,Ended,500,Personal,Unanticipated,2,2,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,1.0,Survey
1,Ended,500,Work,Unanticipated,3,3,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,1.3330000000000002,Survey
1,Ended,500,Work,Unanticipated,3,3,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,1.4,Survey
1,Ended,500,Work,Unanticipated,3,3,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,1.3330000000000002,Survey
1,Ended,500,Work,Unanticipated,3,3,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,1.5,Survey
1,Ended,500,Work,Unanticipated,3,3,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,2.0,Survey
1,Ended,500,Work,Unanticipated,3,3,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,1.0,Survey
1,Ended,500,Work,Unanticipated,3,3,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,2.0,Survey
1,Ended,500,Work,Unanticipated,3,3,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,1.4,Survey
1,Ended,500,Work,Unanticipated,3,3,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,1.6669999999999998,Survey
1,Ended,500,Work,Unanticipated,3,3,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,2.0,Survey
1,Ended,500,Work,Unanticipated,3,3,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,1.6669999999999998,Survey
1,Ended,500,Work,Unanticipated,3,3,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,1.3330000000000002,Survey
1,Ended,500,Work,Unanticipated,3,3,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,1.0,Survey
1,Ended,500,Work,Unanticipated,3,3,36.0,Female,31.0,12.0,3.75,4.333333333,3.083333333,4.75,2.0,35.0,15.0,40.0,8.0,College Degree,1.0,Survey
-1,Ended,611,Personal,Anticipated,1,2,22.0,Female,33.0,21.0,3.416666667,4.333333333,3.416666667,4.416666667,3.583333333,29.0,14.0,36.0,5.0,College Degree,3.333,Survey
-1,Ended,611,Personal,Anticipated,1,2,22.0,Female,33.0,21.0,3.416666667,4.333333333,3.416666667,4.416666667,3.583333333,29.0,14.0,36.0,5.0,College Degree,2.75,Survey
-1,Ended,720,Personal,Anticipated,2,2,22.0,Female,33.0,21.0,3.416666667,4.333333333,3.416666667,4.416666667,3.583333333,29.0,14.0,36.0,5.0,College Degree,2.714,Survey
-1,Ended,720,Personal,Anticipated,2,2,22.0,Female,33.0,21.0,3.416666667,4.333333333,3.416666667,4.416666667,3.583333333,29.0,14.0,36.0,5.0,College Degree,2.286,Survey
-1,Ended,720,Personal,Anticipated,2,2,22.0,Female,33.0,21.0,3.416666667,4.333333333,3.416666667,4.416666667,3.583333333,29.0,14.0,36.0,5.0,College Degree,2.4290000000000003,Survey
-1,Ended,720,Personal,Anticipated,2,2,22.0,Female,33.0,21.0,3.416666667,4.333333333,3.416666667,4.416666667,3.583333333,29.0,14.0,36.0,5.0,College Degree,2.714,Survey
-1,Ended,720,Personal,Anticipated,2,2,22.0,Female,33.0,21.0,3.416666667,4.333333333,3.416666667,4.416666667,3.583333333,29.0,14.0,36.0,5.0,College Degree,2.571,Survey
-1,Ended,720,Personal,Anticipated,2,2,22.0,Female,33.0,21.0,3.416666667,4.333333333,3.416666667,4.416666667,3.583333333,29.0,14.0,36.0,5.0,College Degree,3.333,Survey
-1,Ended,720,Personal,Anticipated,2,2,22.0,Female,33.0,21.0,3.416666667,4.333333333,3.416666667,4.416666667,3.583333333,29.0,14.0,36.0,5.0,College Degree,2.75,Survey
-1,Ended,500,Personal,Unanticipated,2,2,36.0,Female,36.0,13.0,2.333333333,4.75,4.5,3.916666667,2.583333333,33.0,13.0,36.0,5.0,Graduate Degree,2.0,Survey
-1,Ended,500,Personal,Unanticipated,2,2,36.0,Female,36.0,13.0,2.333333333,4.75,4.5,3.916666667,2.583333333,33.0,13.0,36.0,5.0,Graduate Degree,2.4290000000000003,Survey
-1,Ended,500,Personal,Unanticipated,2,2,36.0,Female,36.0,13.0,2.333333333,4.75,4.5,3.916666667,2.583333333,33.0,13.0,36.0,5.0,Graduate Degree,2.4290000000000003,Survey
-1,Ended,500,Personal,Unanticipated,2,2,36.0,Female,36.0,13.0,2.333333333,4.75,4.5,3.916666667,2.583333333,33.0,13.0,36.0,5.0,Graduate Degree,1.857,Survey
-1,Ended,500,Personal,Unanticipated,2,2,36.0,Female,36.0,13.0,2.333333333,4.75,4.5,3.916666667,2.583333333,33.0,13.0,36.0,5.0,Graduate Degree,2.4290000000000003,Survey
-1,Ended,500,Personal,Unanticipated,2,2,36.0,Female,36.0,13.0,2.333333333,4.75,4.5,3.916666667,2.583333333,33.0,13.0,36.0,5.0,Graduate Degree,2.8,Survey
-1,Ended,500,Personal,Unanticipated,2,2,36.0,Female,36.0,13.0,2.333333333,4.75,4.5,3.916666667,2.583333333,33.0,13.0,36.0,5.0,Graduate Degree,3.714,Survey
-1,Ended,500,Personal,Unanticipated,2,2,36.0,Female,36.0,13.0,2.333333333,4.75,4.5,3.916666667,2.583333333,33.0,13.0,36.0,5.0,Graduate Degree,3.0,Survey
-1,Ended,500,Personal,Unanticipated,2,2,36.0,Female,36.0,13.0,2.333333333,4.75,4.5,3.916666667,2.583333333,33.0,13.0,36.0,5.0,Graduate Degree,2.0,Survey
-1,Ended,799,Health,Unanticipated,2,3,36.0,Female,36.0,13.0,2.333333333,4.75,4.5,3.916666667,2.583333333,33.0,13.0,36.0,5.0,Graduate Degree,2.8,Survey
-1,Ended,799,Local,Anticipated,1,1,36.0,Female,36.0,13.0,2.333333333,4.75,4.5,3.916666667,2.583333333,33.0,13.0,36.0,5.0,Graduate Degree,2.8,Survey
-1,Ended,791,Personal,Unanticipated,3,2,36.0,Female,36.0,13.0,2.333333333,4.75,4.5,3.916666667,2.583333333,33.0,13.0,36.0,5.0,Graduate Degree,2.8,Survey
-1,Ended,726,Health,Anticipated,2,3,28.0,Female,26.0,15.0,3.75,2.833333333,3.583333333,2.833333333,4.166666667,30.0,24.0,54.0,5.0,Graduate Degree,1.8330000000000002,Survey
-1,Ended,500,Personal,Unanticipated,3,3,37.0,Male,37.0,17.0,4.083333333,3.833333333,2.583333333,4.166666667,1.333333333,33.0,12.0,28.0,10.0,College Degree,1.2,Survey
-1,Ended,500,Personal,Unanticipated,3,3,37.0,Male,37.0,17.0,4.083333333,3.833333333,2.583333333,4.166666667,1.333333333,33.0,12.0,28.0,10.0,College Degree,1.286,Survey
-1,Ended,500,Personal,Unanticipated,3,3,37.0,Male,37.0,17.0,4.083333333,3.833333333,2.583333333,4.166666667,1.333333333,33.0,12.0,28.0,10.0,College Degree,1.167,Survey
-1,Ended,500,Personal,Unanticipated,3,3,37.0,Male,37.0,17.0,4.083333333,3.833333333,2.583333333,4.166666667,1.333333333,33.0,12.0,28.0,10.0,College Degree,1.143,Survey
-1,Ended,500,Personal,Unanticipated,3,3,37.0,Male,37.0,17.0,4.083333333,3.833333333,2.583333333,4.166666667,1.333333333,33.0,12.0,28.0,10.0,College Degree,1.143,Survey
-1,Ended,500,Personal,Unanticipated,3,3,37.0,Male,37.0,17.0,4.083333333,3.833333333,2.583333333,4.166666667,1.333333333,33.0,12.0,28.0,10.0,College Degree,1.429,Survey
-1,Ended,500,Personal,Unanticipated,3,3,37.0,Male,37.0,17.0,4.083333333,3.833333333,2.583333333,4.166666667,1.333333333,33.0,12.0,28.0,10.0,College Degree,1.6669999999999998,Survey
0,Ended,699,Work,Unanticipated,2,3,37.0,Male,37.0,17.0,4.083333333,3.833333333,2.583333333,4.166666667,1.333333333,33.0,12.0,28.0,10.0,College Degree,1.6669999999999998,Survey
-1,Ended,500,Health,Unanticipated,3,3,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.8333333330000001,27.0,13.0,32.0,5.0,College Degree,3.286,Survey
-1,Ended,500,Health,Unanticipated,3,3,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.8333333330000001,27.0,13.0,32.0,5.0,College Degree,2.167,Survey
-1,Ended,500,Health,Unanticipated,3,3,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.8333333330000001,27.0,13.0,32.0,5.0,College Degree,2.167,Survey
-1,Ended,500,Health,Unanticipated,3,3,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.8333333330000001,27.0,13.0,32.0,5.0,College Degree,1.714,Survey
-1,Ended,500,Health,Unanticipated,3,3,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.8333333330000001,27.0,13.0,32.0,5.0,College Degree,1.8330000000000002,Survey
-1,Ended,500,Health,Unanticipated,3,3,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.8333333330000001,27.0,13.0,32.0,5.0,College Degree,2.0,Survey
-1,Ended,500,Work,Unanticipated,3,3,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.8333333330000001,27.0,13.0,32.0,5.0,College Degree,1.6669999999999998,Survey
-1,Ended,500,Work,Unanticipated,3,3,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.8333333330000001,27.0,13.0,32.0,5.0,College Degree,1.3330000000000002,Survey
-1,Ended,500,Work,Unanticipated,3,3,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.8333333330000001,27.0,13.0,32.0,5.0,College Degree,1.8,Survey
-1,Ended,500,Work,Unanticipated,3,3,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.8333333330000001,27.0,13.0,32.0,5.0,College Degree,1.5,Survey
-1,Ended,500,Work,Unanticipated,3,3,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.8333333330000001,27.0,13.0,32.0,5.0,College Degree,1.8,Survey
-1,Ended,500,Work,Unanticipated,3,3,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.8333333330000001,27.0,13.0,32.0,5.0,College Degree,1.2,Survey
-1,Ended,500,Work,Unanticipated,3,3,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.8333333330000001,27.0,13.0,32.0,5.0,College Degree,2.6,Survey
-1,Ended,500,Work,Unanticipated,3,3,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.8333333330000001,27.0,13.0,32.0,5.0,College Degree,3.286,Survey
-1,Ended,500,Work,Unanticipated,3,3,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.8333333330000001,27.0,13.0,32.0,5.0,College Degree,2.167,Survey
-1,Ended,500,Work,Unanticipated,3,3,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.8333333330000001,27.0,13.0,32.0,5.0,College Degree,2.167,Survey
-1,Ended,500,Work,Unanticipated,3,3,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.8333333330000001,27.0,13.0,32.0,5.0,College Degree,1.714,Survey
-1,Ended,500,Work,Unanticipated,3,3,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.8333333330000001,27.0,13.0,32.0,5.0,College Degree,1.8330000000000002,Survey
-1,Ended,500,Work,Unanticipated,3,3,31.0,Female,36.0,15.0,3.416666667,4.416666667,3.5,4.166666667,1.8333333330000001,27.0,13.0,32.0,5.0,College Degree,2.0,Survey
1,Ended,500,Personal,Anticipated,2,2,31.0,Male,36.0,19.0,4.75,4.583333333,3.666666667,4.833333333,1.5,31.0,14.0,35.0,8.0,Graduate Degree,1.6,Survey
1,Ended,500,Personal,Anticipated,2,2,31.0,Male,36.0,19.0,4.75,4.583333333,3.666666667,4.833333333,1.5,31.0,14.0,35.0,8.0,Graduate Degree,1.857,Survey
1,Ended,500,Personal,Anticipated,2,2,31.0,Male,36.0,19.0,4.75,4.583333333,3.666666667,4.833333333,1.5,31.0,14.0,35.0,8.0,Graduate Degree,2.4290000000000003,Survey
1,Ended,500,Personal,Anticipated,2,2,31.0,Male,36.0,19.0,4.75,4.583333333,3.666666667,4.833333333,1.5,31.0,14.0,35.0,8.0,Graduate Degree,1.6669999999999998,Survey
1,Ended,500,Personal,Anticipated,2,2,31.0,Male,36.0,19.0,4.75,4.583333333,3.666666667,4.833333333,1.5,31.0,14.0,35.0,8.0,Graduate Degree,2.4290000000000003,Survey
1,Ended,500,Personal,Anticipated,2,2,31.0,Male,36.0,19.0,4.75,4.583333333,3.666666667,4.833333333,1.5,31.0,14.0,35.0,8.0,Graduate Degree,1.571,Survey
1,Ended,500,Personal,Anticipated,2,2,31.0,Male,36.0,19.0,4.75,4.583333333,3.666666667,4.833333333,1.5,31.0,14.0,35.0,8.0,Graduate Degree,1.5,Survey
1,Ended,500,Personal,Anticipated,2,2,31.0,Male,36.0,19.0,4.75,4.583333333,3.666666667,4.833333333,1.5,31.0,14.0,35.0,8.0,Graduate Degree,1.857,Survey
1,Ended,500,Personal,Anticipated,2,2,31.0,Male,36.0,19.0,4.75,4.583333333,3.666666667,4.833333333,1.5,31.0,14.0,35.0,8.0,Graduate Degree,1.6669999999999998,Survey
1,Ended,500,Personal,Anticipated,2,2,31.0,Male,36.0,19.0,4.75,4.583333333,3.666666667,4.833333333,1.5,31.0,14.0,35.0,8.0,Graduate Degree,1.0,Survey
1,Ended,500,Financial,Anticipated,3,3,27.0,Male,37.0,21.0,4.416666667,3.75,2.916666667,3.666666667,2.583333333,29.0,17.0,37.0,8.0,College Degree,1.714,Survey
1,Ended,500,Financial,Anticipated,3,3,27.0,Male,37.0,21.0,4.416666667,3.75,2.916666667,3.666666667,2.583333333,29.0,17.0,37.0,8.0,College Degree,1.714,Survey
1,Ended,500,Financial,Anticipated,3,3,27.0,Male,37.0,21.0,4.416666667,3.75,2.916666667,3.666666667,2.583333333,29.0,17.0,37.0,8.0,College Degree,1.857,Survey
1,Ended,500,Financial,Anticipated,3,3,27.0,Male,37.0,21.0,4.416666667,3.75,2.916666667,3.666666667,2.583333333,29.0,17.0,37.0,8.0,College Degree,2.0,Survey
1,Ended,500,Financial,Anticipated,3,3,27.0,Male,37.0,21.0,4.416666667,3.75,2.916666667,3.666666667,2.583333333,29.0,17.0,37.0,8.0,College Degree,2.0,Survey
1,Ended,500,Work,Unanticipated,2,3,23.0,Female,34.0,20.0,4.083333333,2.416666667,3.583333333,3.416666667,2.833333333,21.0,14.0,50.0,8.0,College Degree,2.2,Survey
1,Ended,500,Work,Unanticipated,2,3,23.0,Female,34.0,20.0,4.083333333,2.416666667,3.583333333,3.416666667,2.833333333,21.0,14.0,50.0,8.0,College Degree,2.0,Survey
1,Ended,500,Work,Unanticipated,2,3,23.0,Female,34.0,20.0,4.083333333,2.416666667,3.583333333,3.416666667,2.833333333,21.0,14.0,50.0,8.0,College Degree,1.25,Survey
1,Ended,500,Work,Unanticipated,2,3,23.0,Female,34.0,20.0,4.083333333,2.416666667,3.583333333,3.416666667,2.833333333,21.0,14.0,50.0,8.0,College Degree,2.167,Survey
1,Ended,500,Work,Unanticipated,2,3,23.0,Female,34.0,20.0,4.083333333,2.416666667,3.583333333,3.416666667,2.833333333,21.0,14.0,50.0,8.0,College Degree,2.25,Survey
1,Ended,500,Work,Unanticipated,2,3,23.0,Female,34.0,20.0,4.083333333,2.416666667,3.583333333,3.416666667,2.833333333,21.0,14.0,50.0,8.0,College Degree,2.25,Survey
1,Ended,500,Work,Unanticipated,2,3,23.0,Female,34.0,20.0,4.083333333,2.416666667,3.583333333,3.416666667,2.833333333,21.0,14.0,50.0,8.0,College Degree,1.75,Survey
1,Ended,500,Work,Unanticipated,2,3,23.0,Female,34.0,20.0,4.083333333,2.416666667,3.583333333,3.416666667,2.833333333,21.0,14.0,50.0,8.0,College Degree,2.0,Survey
1,Ended,500,Work,Unanticipated,2,3,23.0,Female,34.0,20.0,4.083333333,2.416666667,3.583333333,3.416666667,2.833333333,21.0,14.0,50.0,8.0,College Degree,1.4,Survey
0,Ended,735,Work,Unanticipated,3,3,37.0,Female,39.0,17.0,5.0,3.083333333,3.75,4.25,4.166666667,32.0,25.0,55.0,8.0,College Degree,2.333,Survey
0,Ended,735,Work,Unanticipated,3,3,37.0,Female,39.0,17.0,5.0,3.083333333,3.75,4.25,4.166666667,32.0,25.0,55.0,8.0,College Degree,2.333,Survey
0,Ended,735,Work,Unanticipated,3,3,37.0,Female,39.0,17.0,5.0,3.083333333,3.75,4.25,4.166666667,32.0,25.0,55.0,8.0,College Degree,2.333,Survey
0,Ended,735,Work,Unanticipated,3,3,37.0,Female,39.0,17.0,5.0,3.083333333,3.75,4.25,4.166666667,32.0,25.0,55.0,8.0,College Degree,2.714,Survey
0,Ended,735,Work,Unanticipated,3,3,37.0,Female,39.0,17.0,5.0,3.083333333,3.75,4.25,4.166666667,32.0,25.0,55.0,8.0,College Degree,2.4290000000000003,Survey
0,Ended,735,Work,Unanticipated,3,3,37.0,Female,39.0,17.0,5.0,3.083333333,3.75,4.25,4.166666667,32.0,25.0,55.0,8.0,College Degree,2.667,Survey
0,Ended,735,Work,Unanticipated,3,3,37.0,Female,39.0,17.0,5.0,3.083333333,3.75,4.25,4.166666667,32.0,25.0,55.0,8.0,College Degree,2.1430000000000002,Survey
0,Ended,735,Work,Unanticipated,3,3,37.0,Female,39.0,17.0,5.0,3.083333333,3.75,4.25,4.166666667,32.0,25.0,55.0,8.0,College Degree,2.333,Survey
0,Ended,735,Work,Unanticipated,3,3,37.0,Female,39.0,17.0,5.0,3.083333333,3.75,4.25,4.166666667,32.0,25.0,55.0,8.0,College Degree,2.0,Survey
0,Ended,735,Work,Unanticipated,3,3,37.0,Female,39.0,17.0,5.0,3.083333333,3.75,4.25,4.166666667,32.0,25.0,55.0,8.0,College Degree,2.286,Survey
1,Ended,599,Work,Unanticipated,2,3,37.0,Female,39.0,17.0,5.0,3.083333333,3.75,4.25,4.166666667,32.0,25.0,55.0,8.0,College Degree,2.667,Survey
1,Ended,599,Work,Unanticipated,2,3,37.0,Female,39.0,17.0,5.0,3.083333333,3.75,4.25,4.166666667,32.0,25.0,55.0,8.0,College Degree,2.1430000000000002,Survey
1,Ended,599,Work,Unanticipated,2,3,37.0,Female,39.0,17.0,5.0,3.083333333,3.75,4.25,4.166666667,32.0,25.0,55.0,8.0,College Degree,2.333,Survey
1,Ended,599,Work,Unanticipated,2,3,37.0,Female,39.0,17.0,5.0,3.083333333,3.75,4.25,4.166666667,32.0,25.0,55.0,8.0,College Degree,2.0,Survey
1,Ended,599,Work,Unanticipated,2,3,37.0,Female,39.0,17.0,5.0,3.083333333,3.75,4.25,4.166666667,32.0,25.0,55.0,8.0,College Degree,2.286,Survey
0,Ended,746,Work,Unanticipated,3,3,37.0,Female,39.0,17.0,5.0,3.083333333,3.75,4.25,4.166666667,32.0,25.0,55.0,8.0,College Degree,2.286,Survey
1,Ended,500,Work,Unanticipated,3,3,30.0,Female,28.0,13.0,2.916666667,4.25,3.333333333,4.416666667,2.0,37.0,11.0,29.0,4.0,High School,1.8,Survey
1,Ended,500,Work,Unanticipated,3,3,30.0,Female,28.0,13.0,2.916666667,4.25,3.333333333,4.416666667,2.0,37.0,11.0,29.0,4.0,High School,1.0,Survey
1,Ended,500,Work,Unanticipated,3,3,30.0,Female,28.0,13.0,2.916666667,4.25,3.333333333,4.416666667,2.0,37.0,11.0,29.0,4.0,High School,1.6,Survey
1,Ended,500,Work,Unanticipated,3,3,30.0,Female,28.0,13.0,2.916666667,4.25,3.333333333,4.416666667,2.0,37.0,11.0,29.0,4.0,High School,1.167,Survey
1,Ended,500,Work,Unanticipated,3,3,30.0,Female,28.0,13.0,2.916666667,4.25,3.333333333,4.416666667,2.0,37.0,11.0,29.0,4.0,High School,1.0,Survey
1,Ended,500,Work,Unanticipated,3,3,30.0,Female,28.0,13.0,2.916666667,4.25,3.333333333,4.416666667,2.0,37.0,11.0,29.0,4.0,High School,1.0,Survey
1,Ended,500,Work,Unanticipated,3,3,30.0,Female,28.0,13.0,2.916666667,4.25,3.333333333,4.416666667,2.0,37.0,11.0,29.0,4.0,High School,2.6,Survey
1,Ended,500,Work,Unanticipated,3,3,30.0,Female,28.0,13.0,2.916666667,4.25,3.333333333,4.416666667,2.0,37.0,11.0,29.0,4.0,High School,1.0,Survey
1,Ended,500,Work,Unanticipated,3,3,30.0,Female,28.0,13.0,2.916666667,4.25,3.333333333,4.416666667,2.0,37.0,11.0,29.0,4.0,High School,1.0,Survey
1,Ended,500,Work,Unanticipated,3,3,30.0,Female,28.0,13.0,2.916666667,4.25,3.333333333,4.416666667,2.0,37.0,11.0,29.0,4.0,High School,1.25,Survey
-1,Ended,500,Work,Unanticipated,3,3,52.0,Male,34.0,13.0,4.333333333,4.25,3.083333333,4.583333333,2.166666667,32.0,16.0,35.0,6.0,College Degree,2.6,Survey
-1,Ended,500,Work,Unanticipated,3,3,52.0,Male,34.0,13.0,4.333333333,4.25,3.083333333,4.583333333,2.166666667,32.0,16.0,35.0,6.0,College Degree,3.0,Survey
-1,Ended,500,Work,Unanticipated,3,3,52.0,Male,34.0,13.0,4.333333333,4.25,3.083333333,4.583333333,2.166666667,32.0,16.0,35.0,6.0,College Degree,2.2,Survey
-1,Ended,500,Work,Unanticipated,3,3,52.0,Male,34.0,13.0,4.333333333,4.25,3.083333333,4.583333333,2.166666667,32.0,16.0,35.0,6.0,College Degree,2.5,Survey
-1,Ended,500,Work,Unanticipated,3,3,52.0,Male,34.0,13.0,4.333333333,4.25,3.083333333,4.583333333,2.166666667,32.0,16.0,35.0,6.0,College Degree,2.2,Survey
-1,Ended,500,Work,Unanticipated,3,3,52.0,Male,34.0,13.0,4.333333333,4.25,3.083333333,4.583333333,2.166666667,32.0,16.0,35.0,6.0,College Degree,2.286,Survey
-1,Ended,500,Work,Unanticipated,3,3,52.0,Male,34.0,13.0,4.333333333,4.25,3.083333333,4.583333333,2.166666667,32.0,16.0,35.0,6.0,College Degree,2.0,Survey
-1,Ended,500,Work,Unanticipated,3,3,52.0,Male,34.0,13.0,4.333333333,4.25,3.083333333,4.583333333,2.166666667,32.0,16.0,35.0,6.0,College Degree,2.5,Survey
-1,Ended,500,Work,Unanticipated,3,3,52.0,Male,34.0,13.0,4.333333333,4.25,3.083333333,4.583333333,2.166666667,32.0,16.0,35.0,6.0,College Degree,1.5,Survey
-1,Ended,500,Work,Unanticipated,3,3,52.0,Male,34.0,13.0,4.333333333,4.25,3.083333333,4.583333333,2.166666667,32.0,16.0,35.0,6.0,College Degree,2.0,Survey
-1,Ended,500,Work,Unanticipated,3,3,52.0,Male,34.0,13.0,4.333333333,4.25,3.083333333,4.583333333,2.166666667,32.0,16.0,35.0,6.0,College Degree,2.286,Survey
-1,Ended,500,Work,Unanticipated,3,3,52.0,Male,34.0,13.0,4.333333333,4.25,3.083333333,4.583333333,2.166666667,32.0,16.0,35.0,6.0,College Degree,2.0,Survey
-1,Ended,500,Personal,Unanticipated,2,2,22.0,Female,33.0,11.0,3.916666667,4.25,3.333333333,3.916666667,3.916666667,28.0,19.0,48.0,7.0,College Degree,2.5,Survey
-1,Ended,500,Financial,Unanticipated,3,2,22.0,Female,33.0,11.0,3.916666667,4.25,3.333333333,3.916666667,3.916666667,28.0,19.0,48.0,7.0,College Degree,2.0,Survey
-1,Ended,500,Financial,Unanticipated,3,2,22.0,Female,33.0,11.0,3.916666667,4.25,3.333333333,3.916666667,3.916666667,28.0,19.0,48.0,7.0,College Degree,2.4290000000000003,Survey
-1,Ended,500,Financial,Unanticipated,3,2,22.0,Female,33.0,11.0,3.916666667,4.25,3.333333333,3.916666667,3.916666667,28.0,19.0,48.0,7.0,College Degree,2.167,Survey
-1,Ended,500,Financial,Unanticipated,3,2,22.0,Female,33.0,11.0,3.916666667,4.25,3.333333333,3.916666667,3.916666667,28.0,19.0,48.0,7.0,College Degree,2.714,Survey
-1,Ended,500,Financial,Unanticipated,3,2,22.0,Female,33.0,11.0,3.916666667,4.25,3.333333333,3.916666667,3.916666667,28.0,19.0,48.0,7.0,College Degree,2.714,Survey
-1,Ended,500,Financial,Unanticipated,3,2,22.0,Female,33.0,11.0,3.916666667,4.25,3.333333333,3.916666667,3.916666667,28.0,19.0,48.0,7.0,College Degree,3.0,Survey
-1,Ended,500,Financial,Unanticipated,3,2,22.0,Female,33.0,11.0,3.916666667,4.25,3.333333333,3.916666667,3.916666667,28.0,19.0,48.0,7.0,College Degree,2.286,Survey
-1,Ended,500,Financial,Unanticipated,3,2,22.0,Female,33.0,11.0,3.916666667,4.25,3.333333333,3.916666667,3.916666667,28.0,19.0,48.0,7.0,College Degree,2.714,Survey
-1,Ended,500,Financial,Unanticipated,3,2,22.0,Female,33.0,11.0,3.916666667,4.25,3.333333333,3.916666667,3.916666667,28.0,19.0,48.0,7.0,College Degree,2.5,Survey
-1,Ended,500,Financial,Unanticipated,3,2,22.0,Female,33.0,11.0,3.916666667,4.25,3.333333333,3.916666667,3.916666667,28.0,19.0,48.0,7.0,College Degree,2.5,Survey
0,Ended,500,Personal,Unanticipated,2,2,29.0,Male,33.0,18.0,3.916666667,3.0,2.916666667,3.666666667,3.416666667,28.0,18.0,48.0,10.0,College Degree,1.429,Survey
0,Ended,500,Personal,Unanticipated,2,2,29.0,Male,33.0,18.0,3.916666667,3.0,2.916666667,3.666666667,3.416666667,28.0,18.0,48.0,10.0,College Degree,2.167,Survey
0,Ended,500,Personal,Unanticipated,2,2,29.0,Male,33.0,18.0,3.916666667,3.0,2.916666667,3.666666667,3.416666667,28.0,18.0,48.0,10.0,College Degree,2.571,Survey
0,Ended,500,Personal,Unanticipated,2,2,29.0,Male,33.0,18.0,3.916666667,3.0,2.916666667,3.666666667,3.416666667,28.0,18.0,48.0,10.0,College Degree,2.4,Survey
0,Ended,500,Personal,Unanticipated,2,2,29.0,Male,33.0,18.0,3.916666667,3.0,2.916666667,3.666666667,3.416666667,28.0,18.0,48.0,10.0,College Degree,2.714,Survey
